node_id,email,has_picture_cover,has_linkedin,has_twitter,has_personal_url,has_instagram,is_unwanted,tags,goals,nb_chars_in_bio
2155781,gmail,0,0,0,0,0,0,Freelancing;EntertainmentIndustry;CreativeWriting;Art;Meditation;Writing;Photoshop;MusicIndustry;Painting;CreativeDirection;VisualArtist;Music,Freelance projects;Grow my business;New friends in town,244.0
2289518,hotmail,1,0,0,0,0,0,Fitness;PersonalTraining;Sports;Travel;Athletics;Gym;SportsMarketing;Baseball;Hockey;SportIndustry,Explore a career change;Job opportunities,112.0
2005881,gmail,1,0,0,0,0,0,PerformingArts;FilmDirector;Theatre;Acting;MusicalTheater;FilmIndustry;Art;FineArt;TheaterIndustry;EntertainmentIndustry,Job opportunities;Ideas & inspiration;Mentorship,153.0
2214009,gmail,1,0,0,0,0,0,BrandDevelopment;DigitalMarketing;SocialMediaMarketing;Ecommerce;PrintDesign;BrandContent;Communication;DigitalStrategy;Marketing;CommunityManagement;DigitalMedia;SocialMedia,New friends in town;Ideas & inspiration;Job opportunities,205.0
2469595,gmail,1,0,0,0,0,0,SocialNetworking;Entrepreneurship;SmallBusiness;Networking;Marketing,Freelance projects;New friends in town;Mentorship,211.0
2189795,gmail,1,0,0,0,0,0,Healthcare,New friends in town;Job opportunities;Explore a career change,33.0
2116284,gmail,1,1,0,0,0,0,DesignThinking;ServiceDesign;UXDesign;UserExperience,New friends in town,28.0
2033660,gmail,1,0,0,0,0,0,Painting;Music;FashionPhotography;Tattoo;Modeling;Dancing;Art;Drawing;Creativity;Craftmanship,Job opportunities;New friends in town;Explore a career change,107.0
2006897,gmail,0,0,0,0,0,0,MarketingStrategy;Business;Ecommerce;Marketing;Technology;SmallBusiness;Collaboration;SocialMediaMarketing;Entrepreneurship;BrandManagement;BrandDevelopment;OnlineRetail,New friends in town;Ideas & inspiration;Mentorship,249.0
2455984,yahoo,1,0,0,0,0,0,MedicalResearch;Research;Medicine;HealthCommunications;CommunityHealth;MedicalEducation;ClinicalResearch;Health;Healthcare;HealthTech;OccupationalHealth;MedicalDevices,Explore a career change;Job opportunities;Ideas & inspiration,212.0
2498721,gmail,1,1,1,1,0,0,Sustainability;Innovation;Startups;Comedy;Environment;ClimateChange;Privacy;Technology;Nonprofit;Community,Ideas & inspiration;New friends in town,167.0
2289472,gmail,1,0,0,0,0,0,Hockey;MountainBiking;Sports;Basketball;Volleyball;Golf;Football;MMA;MartialArts;Jiujitsu;Soccer,,
2413067,other,1,0,0,0,0,0,Motivation;SocialMediaMarketing;RealEstateOnShapr;Entrepreneurship;RealEstateMarketing;TeamBuilding;Marketing;Ecommerce;Business;Networking;BusinessDevelopment;Mentorship,Hire freelancers;A co-founder;Mentorship,125.0
2051054,gmail,1,1,0,0,0,0,ProblemSolving;CustomerService;HealthyLiving;Sales;CorporateLaw;Management;Law;OrganisationSkills;LegalCounsel;TimeManagement;BusinessDevelopment;Administration,Job opportunities,242.0
2399302,gmail,1,0,0,0,0,0,Education;Nonprofit;SocialJustice;HigherEducation;HumanResources;Community;Advocacy;HumanitarianWork,Job opportunities;Mentorship;Explore a career change,51.0
2281670,gmail,1,0,0,0,0,0,DigitalMarketing;Networking;SocialMedia;Advertising;Collaboration;Marketing;Startups;MarketingStrategy;Instagram;SocialNetworking;Branding;SocialMediaMarketing,Freelance projects;Job opportunities,124.0
2535900,aol,1,0,0,0,0,0,,Job opportunities;Grow my business,27.0
2142229,gmail,1,1,0,0,0,0,Environment;BusinessDevelopment;Ecology;Business;Basketball;Sports;Entrepreneurship;Osteopathy;ScubaDiving;BusinessStrategy,Explore a career change;Ideas & inspiration;Job opportunities,225.0
2051479,yahoo,1,0,0,0,0,0,Television;Art;Badminton;Basketball;Cinema,New friends in town;Job opportunities;Mentorship,110.0
2175279,icloud,0,0,0,0,0,0,EventPlanning;CommunityManagement;Communication;CustomerExperience;SocialMedia;PublicRelations;Marketing;SocialMediaMarketing;Events;EventManagement;DigitalMarketing,Job opportunities;Mentorship,94.0
2470280,yahoo,1,0,0,0,0,0,Pharmaceuticals;OccupationalHealth;Science;MedicalDevices;Orthopedic;Education;Medicine;OrthopedicSurgery;Healthcare,Ideas & inspiration;Job opportunities;Explore a career change,246.0
2018214,gmail,1,1,0,0,0,0,InformationTechnology;SystemAdministration;Technology;ITManagement;ComputerScience;Cloud,Job opportunities,250.0
2267943,gmail,1,0,0,0,0,0,FineArt;ArtGalleries;Travel;Museums;Art;Artist;Photography,Job opportunities,
2320641,yahoo,1,0,0,0,0,0,,Job opportunities;Freelance projects;New friends in town,0.0
2148953,gmail,1,1,0,0,0,0,Startups;ApplicationDeveloppment;Java;SoftwareEngineering;SoftwareDevelopment,Job opportunities;Ideas & inspiration,242.0
2220017,aol,1,0,0,0,0,0,Skiing;Sports;Marathon,Job opportunities,45.0
1975749,gmail,1,1,0,0,0,0,CommercialPhotography;Videography;LifestylePhotography;FilmMaking;Advertising;Photography;experiencedpros;VideoProduction;Creativity;PortraitPhotography,Freelance projects;Ideas & inspiration;Grow my business,169.0
1960017,gmail,1,0,0,0,0,0,EdTech;Childcare;Children;CollaborativeSociety;SocialEntrepreneurship;HumanitarianWork;Education;Helping;SocialGood,Collaborators & talent to hire;Explore a career change;Ideas & inspiration,107.0
1998546,hotmail,1,0,0,0,0,0,Fitness;Camping;Hiking;HealthyLiving;Adventure;Mindfulness;Outdoors;Nature;Cooking;OrganicFood;OutdoorAdventure,New friends in town;Mentorship;Ideas & inspiration,216.0
2002226,gmail,1,0,0,0,0,0,Health;HealthTech;CommunityHealth;Healthcare;MedicalBilling;PublicHealth,Job opportunities;New friends in town;Mentorship,26.0
2050178,outlook,1,0,0,0,1,0,Artist;Cinema;Illustration;ComicBooks;Drawing;ArtGalleries;Painting;Creativity;Photography;Art;ArtIndustry;StreetArt,Job opportunities;Freelance projects;Ideas & inspiration,121.0
2214389,gmail,1,0,0,0,0,0,SocialMediaMarketing;CannabisIndustry;CEO;Youtube;Advertising;Business;SocialMedia;Media;SmallBusiness;Marketing;BusinessOwner,Collaborators & talent to hire;A co-founder;Grow my business,56.0
2500722,gmail,0,0,0,0,0,0,Trading;ProductManagement;FinancialPlanning;Startups;PersonalDevelopment;FinancialServices;Collaboration;FinancialAdvisory;InvestmentBanking;StockMarket;Finance;Economics,Grow my business,77.0
2496196,other,1,0,0,0,0,0,Commodities;SolarEnergy;Energy;OilAndGas;CRM;Salesforce,Mentorship;Ideas & inspiration,33.0
2363085,outlook,1,1,0,0,0,0,Innovation;Startups;Entrepreneurship;ProductDevelopment;TechEntrepreneur;Technology,New friends in town;Mentorship;Job opportunities,235.0
2344735,hotmail,1,0,0,0,0,0,SocialNetworking;Sports;Collaboration;Innovation;Partnerships;Salesforce;Startups;AccountManagement;BusinessDevelopment;Sales;Marketing;Media,Job opportunities,
2574846,gmail,1,0,0,0,0,0,Recruiting;GlobeTrotter;Videography;HeadHunting;Boxing;Photography;PersonnalDevelopment;Psychology;Adventure;Business;Travel,Mentorship;Ideas & inspiration;Grow my business,28.0
2181847,gmail,0,0,0,0,0,0,Photography;FashionPhotography;Modeling,Ideas & inspiration;Job opportunities,2.0
2287070,gmail,1,0,0,0,1,0,PublicSpeaking;LifeCoaching;CulturalDiversity;Learning;SocialJustice;Nonprofit;Networking;HigherEducation;Leadership;Teaching,Job opportunities;Mentorship;New friends in town,
2113900,hotmail,1,1,0,0,0,0,,,0.0
2106345,gmail,1,1,0,0,0,0,EventPlanning;Planning;TradeShow;Logistics;CustomerService;EventProduction,Mentorship;Explore a career change;Job opportunities,131.0
1944944,orange,1,1,0,0,0,0,Litterature;Sports;Cinema,Explore a career change;Freelance projects;Job opportunities,225.0
2073286,gmail,0,0,0,0,0,0,MarketResearch;Marketing,Funding;Job opportunities;Freelance projects,26.0
2002704,gmail,1,0,1,1,0,0,MusicProduction;Music;MusicIndustry;SongWriting,Job opportunities;Ideas & inspiration;Mentor others,189.0
2236322,gmail,1,0,0,0,0,0,NodeJS;Angular;SoftwareEngineering;Android;MobileApps;JavaScript;Software;Blockchain;WebDevelopment,Freelance projects;Ideas & inspiration,227.0
2419759,gmail,1,0,0,0,0,0,SalesManagement;Sales;Management;Salesforce;Retail;Leadership;CustomerService,Mentorship,250.0
2309149,gmail,0,0,0,0,0,0,Servers;FoodIndustry;Food,New friends in town;Job opportunities,150.0
2406627,gmail,1,0,0,0,0,0,Shopping,Freelance projects;Grow my business;Job opportunities,69.0
2495249,gmail,1,0,0,0,0,0,,,
2505116,hotmail,1,0,0,0,1,0,Innovation;DataScience;Fitness;Entrepreneurship;Space;Startups;ArtificialIntelligence,Grow my business;Mentor others;New friends in town,140.0
2091765,gmail,1,1,0,0,0,0,,Mentorship;Job opportunities;Ideas & inspiration,0.0
2565401,gmail,1,0,0,0,0,0,TeamManagement;CustomerExperience;Management;SalesTraining;TimeManagement;Administration;CustomerService;SalesManagement;Sales;BusinessDevelopment;CustomerSuccess;OrganisationSkills,Job opportunities;Explore a career change;Ideas & inspiration,195.0
2002601,gmail,1,0,0,0,0,0,Travel;Nursing,Mentorship;Ideas & inspiration;New friends in town,44.0
2552753,yahoo,1,0,0,0,0,0,SocialImpact;Community;Advocacy;SocialServices;Psychology;EducationMaterials;Education;HigherEducation;FundRaising;StudentAffairs;CommunityOutreach;STEM,Job opportunities,20.0
2158648,hotmail,1,0,0,0,0,0,Meditation;CulturalChange;Restaurant;Spirituality,Ideas & inspiration;New friends in town;Job opportunities,35.0
1948529,yahoo,1,0,0,0,0,0,Finance;Art;FineArt;Medicine;Foodie;WomensEmpowerment;Science;Photography;Creativity;Travel,Ideas & inspiration;Mentorship;New friends in town,35.0
2445964,gmail,1,0,0,0,0,0,Construction,Job opportunities;Grow my business,146.0
2027588,yahoo,1,0,0,0,0,0,LiveMusic;InteriorDesign;Music;Photography;Painting;Art;Creativity,Collaborators & talent to hire;Explore a career change,39.0
2159152,other,0,0,0,0,0,0,SportIndustry;Sports,Collaborators & talent to hire;Job opportunities;Mentorship,33.0
2076467,hotmail,1,0,0,0,0,0,Healthcare;Nursing,,0.0
1997988,gmail,1,1,0,1,0,0,Innovation;BusinessAnalysis;Statistics;DataVisualization;DataMining;Algorithms;Analytics;Analysis;MachineLearning;DataScience;DataAnalysis;ArtificialIntelligence,Job opportunities;Mentorship;Ideas & inspiration,86.0
2105789,icloud,1,0,0,0,1,0,BusinessOwner;PropertyManagement;Cleantech;SmallBusiness;CleaningServices;PropertyDevelopment;Entrepreneurship;RealEstate,Grow my business;Funding;Freelance projects,232.0
2322458,gmail,1,0,0,0,0,0,ConnectPeople;Entrepreneurship;InformationTechnology;Technology;SmallBusiness;PersonalDevelopment;Software;Startups;Growth;WomensEmpowerment;ProfessionalDevelopment;Networking,Explore a career change;Mentorship;Job opportunities,133.0
2411497,gmail,1,0,0,0,0,0,Children,Job opportunities,220.0
2389199,gmail,1,0,0,0,0,0,Photography;Museums;Art;CreativeDirection;CommercialPhotography;PortraitPhotography;PhotoJournalism;Freelancing;ArtIndustry;FashionPhotography;FineArt;VisualArtist,Job opportunities;Freelance projects;Mentorship,153.0
2453133,gmail,1,0,0,0,0,0,Sales;HumanResources;CustomerService,Job opportunities,151.0
2109665,gmail,1,1,0,0,0,0,Web;JavaScript;DeepLearning;MachineLearning;Python;DataScience;BusinessAnalysis;Freelancing;FullStackDevelopment;WebDevelopment;WebDesign;Automation,Grow my business;Ideas & inspiration;Freelance projects,239.0
2061926,gmail,1,0,0,0,0,0,Illustration;Photoshop;InteriorDesign;VisualArtist;Art;Design;DesignThinking;Artist;Painting;FineArt;Drawing;GraphicDesign,Ideas & inspiration;Job opportunities;New friends in town,245.0
2494582,gmail,1,0,0,0,0,0,Music;SongWriting;Art,New friends in town;Ideas & inspiration;Job opportunities,103.0
2552574,other,1,1,0,1,1,0,Finance;DigitalMarketing;Networking;Investing;StockMarket;InvestmentBanking;Advertising;Trading;Instagram;SocialNetworking;Planning;Marketing,Grow my business;New friends in town;Mentorship,221.0
2557193,other,1,1,0,1,1,0,Music;MusicIndustry;Freelancing;Creativity;LiveMusic;Tattoo;Art;Festivals;LogoDesign;Illustration;Design;GraphicDesign,Freelance projects;Ideas & inspiration;Job opportunities,239.0
2496906,gmail,1,0,0,0,0,0,Technology;Business;InvestmentBanking;Trading;WealthManagement;Startups;FinancialAnalysis;StockMarket;Blockchain;Finance;Bitcoin;Banking,Grow my business;New friends in town;Funding,249.0
2602490,gmail,1,0,0,0,0,0,Startups;Technology;GrowthHacking;GameDesign,Freelance projects;Explore a career change;Job opportunities,82.0
1982693,other,1,1,0,0,0,0,ComputerScience;DeepLearning;Python;InformationTechnology;DataScience;MachineLearning;DataVisualization;Statistics;Mathematics;SoftwareDevelopment;ArtificialIntelligence,A co-founder;Mentorship;New friends in town,205.0
2477322,gmail,1,0,0,0,0,0,,Job opportunities,134.0
2357649,gmail,1,0,0,0,0,0,AutomotiveIndustry;TechnicalSupport;Technology,Job opportunities;Ideas & inspiration;New friends in town,25.0
1979767,gmail,1,1,0,0,0,0,DigitalMarketing;PublicRelations;Marketing;ProductDevelopment;FashionIndustry;StrategicCommunications;Communication;Luxury;CommunityManagement;SocialMedia,,250.0
2418334,gmail,1,1,0,0,0,0,Education;SEO;RockClimbing;Advertising;Technology,Mentor others;A co-founder;Ideas & inspiration,187.0
2305983,gmail,0,0,0,0,0,0,,,0.0
2298069,yahoo,1,0,0,0,0,0,Music;Videography;TVProduction;Acting;Art;Entertainment;Television;Film,Job opportunities;Ideas & inspiration;Funding,130.0
2014354,gmail,1,0,0,0,0,0,Politics;Manufacturing;Religion;DataAnalysis;Sustainability;Environment;Wood,Mentorship;Explore a career change;New friends in town,205.0
1961622,gmail,1,0,0,0,0,0,Hospitality;Events;EventPlanning;Healthcare;Catering;EventManagement;Sports,New friends in town;Job opportunities,154.0
2211464,hotmail,0,0,0,0,0,0,MechanicalEngineering;SafetyManagement;FireSafety;Technology,New friends in town;Freelance projects,26.0
2410955,gmail,1,0,0,0,0,0,Communication;Journalism;PublicRelations;Construction;Marketing;Media,,75.0
2211191,gmail,1,0,0,0,1,0,Relaxation;Healing;AlternativeMedecine;Spirituality;Lovelife,Explore a career change;Grow my business;Ideas & inspiration,208.0
2062899,gmail,1,1,0,0,0,0,SocialMedia;PopCulture;Youtube;Media;Podcasting;SocialNetworking,Potential investments;Job opportunities;Freelance projects,
2194928,gmail,1,1,1,1,0,0,TeamBuilding;Startups;Technology;Leadership;Marketing;TechEntrepreneur;Entrepreneurship;CEO;Collaboration;Mentorship;Innovation;Networking,Freelance projects;A co-founder;New friends in town,198.0
1996941,gmail,0,0,0,0,0,0,Education;SocialGood,Collaborators & talent to hire;Job opportunities,147.0
2204397,hotmail,1,0,0,0,0,0,LeanStartup;Creativity;LeanManagement;ProjectManagement;ProcessImprovement,Mentorship;Explore a career change;Job opportunities,31.0
1952930,hotmail,1,1,0,0,0,0,SafetyManagement;Management;Veteran,Job opportunities;Explore a career change;Ideas & inspiration,45.0
2153159,yahoo,1,0,0,0,0,0,TradeMarketing;Marketing,Collaborators & talent to hire,29.0
2030006,other,1,0,0,0,0,0,PersonalDevelopment;BusinessOwner;Networking;ConnectPeople;Entrepreneurship,Ideas & inspiration;New friends in town;Job opportunities,37.0
1942717,other,1,1,0,0,0,0,Internationalrelations;Security;Software,Job opportunities;Mentorship;Ideas & inspiration,134.0
2204567,gmail,1,0,0,0,0,0,Nature;Spirituality;SelfDevelopment;Animals;Travel,Ideas & inspiration;Job opportunities;Freelance projects,237.0
2592496,other,1,1,0,0,1,0,TechEntrepreneur;SocialMediaMarketing;Marketing;SocialMedia;DigitalMarketing;LeadGeneration;Automation;Technology;FacebookMarketing,New friends in town;Grow my business;Freelance projects,250.0
1981331,gmail,1,0,0,0,0,0,Collaboration;Environment;EnvironmentalPlanning;TechEntrepreneur;Ecommerce;Growth;Business;Startups;BusinessOwner;Mentorship;SmallBusiness;Entrepreneurship,New friends in town;Job opportunities;Mentorship,87.0
2250479,other,1,0,0,1,0,0,Engineering;Startups;Entrepreneurship;Cars;ElectricVehicles;CADDesign;Solidworks;Racing;ProductDevelopment;Motorsport;Business;MechanicalEngineering,Job opportunities,73.0
2221078,gmail,1,0,0,0,0,0,AudioEngineering,Job opportunities,73.0
2133834,gmail,1,1,1,1,1,0,Growth;Motivation;PersonalDevelopment;PersonalFinance;DirectSelling;MLM;NetworkMarketing;ResidualIncome;Networking;WomensEmpowerment;Coaching;Finance,Grow my business;Ideas & inspiration,288.0
2150802,gmail,1,1,0,0,0,0,Innovation;ProductDevelopment;SmallBusiness;Entrepreneurship;WebDevelopment;Investing;OnlineRetail;Leadership;Startups;Sustainability;Business;Technology,Ideas & inspiration;Explore a career change;Mentorship,78.0
2003643,gmail,1,1,0,0,0,0,KeyAccountManagement;SalesManagement;AccountManagement,Job opportunities,230.0
2407705,gmail,1,0,0,0,0,0,SupplyChainManagement,New friends in town;Explore a career change;Job opportunities,175.0
2402894,live,1,1,0,0,1,0,,,0.0
2507200,gmail,1,0,0,0,0,0,Administration,Job opportunities,218.0
1982586,hotmail,1,0,0,0,0,0,Collaboration;SmallBusiness;Business;Mentorship;MarketingStrategy;NetworkMarketing;Leadership;BusinessOwner;PersonalDevelopment;Networking;Entrepreneurship;Marketing,Grow my business;Collaborators & talent to hire;Funding,175.0
2061108,hotmail,1,1,0,0,0,0,FoodAndBeverages;Movies;Adventure;Walking;Spirituality;TravelIndustry;Marketing;Travel;Crossfit;Coffee,Mentorship;New friends in town;Ideas & inspiration,250.0
2180262,gmail,1,0,0,0,0,0,B2B;Sales;RealEstate;CommercialRealEstate;Construction;BusinessPlanning;InternationalBusinessDevelopment;BusinessDevelopment,Explore a career change;Job opportunities;Mentorship,250.0
1954222,other,1,1,0,0,0,0,Djing;Animation;MusicProduction;WebDevelopment;Artist;Photography;Gaming;Servers,New friends in town;Job opportunities;Mentorship,77.0
2426713,gmail,1,0,0,0,0,0,,,0.0
2392493,live,0,0,0,0,0,0,CriminalLaw;Helping;TravelIndustry;Advocacy;Mediation;Travel;History;Law;MentalHealth,Ideas & inspiration;Job opportunities;Mentorship,247.0
2391689,gmail,1,0,0,0,0,0,ProductDesign;Cars;Learning;Technology;KnowledgeManagement;Helping,Job opportunities,182.0
1975592,other,1,1,0,0,0,0,PrivateEquity;Skiing;Finance;Sports;PublicPolicy;VentureCapital;PublicAffairs;Aerospace;Aeronautics;Law;Running,Ideas & inspiration;Mentorship;Job opportunities,137.0
1946610,gmail,0,0,0,0,0,0,Health;Biology;Healthcare;BioTech,Freelance projects;Job opportunities;New friends in town,229.0
2259658,other,1,0,0,0,0,0,Technology,New friends in town,30.0
2442487,gmail,1,0,0,0,0,0,Gym;Sports;Tennis,Hire freelancers;Job opportunities;New friends in town,27.0
2454335,hotmail,1,0,0,0,0,0,HumanitarianWork;Education;SocialEntrepreneurship;SocialServices;Children,A co-founder;Grow my business;Funding,74.0
2342176,gmail,0,0,0,0,0,0,Animals;Photography,Collaborators & talent to hire,77.0
2393292,gmail,1,0,0,0,0,0,Painting;PortraitPhotography;Creativity;Artist;Drawing;Photoshop;FashionPhotography;Craft;Art;Photography;Editorial;VisualArtist,Job opportunities;Grow my business;Ideas & inspiration,54.0
2163900,gmail,1,1,0,0,0,0,ProjectManagement;Realestateinvesting;Management;RiskManagement;RealEstate;OperationsManagement;ProblemSolving;Finance;Flipping;Insurance,Mentorship;Explore a career change;Job opportunities,250.0
1984387,live,1,0,0,0,0,0,LiveMusic;Startups;MusicIndustry;Music;Marketing;MusicMarketing;Innovation;BrandDevelopment;Branding;Entrepreneurship,,
2089737,gmail,1,0,0,0,0,0,ImmigrationReform;Entrepreneurship;Africa;UrbanPlanning;Administration;InternationalBusinessDevelopment;Management,Mentorship,120.0
2128166,gmail,1,0,0,0,0,0,Finance,Grow my business;Job opportunities,105.0
2365942,hotmail,0,0,0,0,0,0,OrganizationalPlanning;CommunityHealth;Genetics;SeniorPeople;Pediatrics;Healthcare,Explore a career change;Job opportunities;Ideas & inspiration,101.0
2345375,yahoo,0,0,0,0,0,0,Healthcare;SocialMedia;Piano;Lifestyle;Communication;Sports;Fitness;Cycling,New friends in town;Ideas & inspiration;Job opportunities,214.0
2497639,gmail,1,0,0,0,0,0,,,130.0
1991802,aol,1,0,0,0,0,0,PerformingArts;Gospel;Christian,New friends in town;Job opportunities,75.0
2101424,yahoo,1,1,0,0,0,0,ProfessionalDevelopment;Leadership;ConnectPeople;Compliance;PublicSpeaking;Healthcare;ManagementConsulting;Consulting;CustomerExperience;OperationsManagement;Management,New friends in town;Job opportunities;Explore a career change,68.0
2018200,other,1,1,0,0,0,0,Fitness;Football;Criminology,Job opportunities,130.0
1959098,other,1,1,0,0,0,0,Management,,0.0
2194921,gmail,1,0,0,0,0,0,ELearning;Education,Job opportunities,44.0
2075604,gmail,1,1,0,0,0,0,HumanResources;EmployeeBenefits;Sales,Mentorship;New friends in town;Grow my business,250.0
2286837,gmail,1,0,0,0,0,0,Marketing;MarketingStrategy,Job opportunities,46.0
2078731,gmail,1,0,0,0,0,0,Healthcare;Medicine;HealthCoach,Hire freelancers;Job opportunities,45.0
2163603,gmail,1,1,0,0,0,0,Entrepreneurship;Influence;Communication;CommunityManagement;SocialMedia;Luxury;Jewelry,Ideas & inspiration;Explore a career change;Mentorship,144.0
2550114,gmail,1,0,0,0,0,0,Entrepreneurship;Investing;Startups;WealthManagement;FinancialAdvisory;FinancialAnalysis;Blockchain;Technology;Finance;Economics;Cryptocurrency;Trading,Mentor others;Funding;A co-founder,236.0
2255838,gmail,0,0,0,0,0,0,Marketing;SocialNetworking;BrandManagement,Job opportunities;Hire freelancers,
2031619,gmail,1,0,0,0,0,0,,Grow my business;New friends in town;Freelance projects,0.0
2176764,other,1,0,0,0,0,0,FinancialServices;DataAnalysis;Finance;DigitalTransformation;AssetManagement;Art;Creativity;Analytics,Mentorship,100.0
1993325,other,1,0,0,0,0,0,SalesManagement;Management;Sports;Sales;CommercialDevelopment,Mentorship;Potential investments;Funding,151.0
2071856,gmail,1,1,0,0,0,0,Management;ProjectManagement;Marketing;Agile;ProjectPlanning,Job opportunities;Ideas & inspiration,68.0
2585918,gmail,1,0,0,1,0,0,Innovation;SmallBusiness;NetworkMarketing;Business;MarketingStrategy;Startups;Marketing;BrandDevelopment,Grow my business,158.0
2043999,gmail,1,0,0,0,1,0,Travel;PortraitPhotography;Networking;Trekking;Adventure;International;Entrepreneurship;Technology,Ideas & inspiration;Freelance projects;New friends in town,38.0
2031822,gmail,1,1,0,0,0,0,CustomerExperience;CustomerSupport;CustomerService,New friends in town;Collaborators & talent to hire;Job opportunities,187.0
1984590,gmail,1,1,0,0,0,0,OperationsManagement;ProjectManagement;Testing;LeanManufacturing;QualityAssurance;Data;Agile;StrategicPlanning;Manufacturing;ProcessImprovement,Mentorship;Freelance projects;Job opportunities,244.0
2372242,other,1,0,0,0,0,0,Community;HumanServices;SocialImpact;SocialChange,Ideas & inspiration;Job opportunities;Mentorship,98.0
2195738,gmail,0,0,0,0,0,0,Education;French;SocialWorking;ELearning;LanguageTeaching,Ideas & inspiration;Mentorship;Grow my business,37.0
2037649,gmail,1,0,0,0,0,0,UserExperience;UXUI;JavaScript;InformationTechnology;Design;CSS;jQuery;Coding;WebDesign;WebDevelopment;Html;ComputerScience,Freelance projects;Job opportunities;Grow my business,232.0
2360222,yahoo,1,0,0,0,0,0,Cooking;CustomerExperience;FoodIndustry;TeamManagement;CustomerService;Hospitality;FoodAndBeverages;OperationsManagement;Management,,
2119132,gmail,1,1,0,0,0,0,Communication;Branding;StrategicCommunications;BrandDevelopment;CorporateCommunication;BrandContent,Potential investments;Ideas & inspiration,250.0
2509083,hotmail,1,0,0,0,0,0,CustomerService;SocialMedia;Sales;Travel;TravelIndustry;SalesManagement,Ideas & inspiration;Job opportunities;Explore a career change,216.0
2290707,gmail,1,0,0,0,0,0,,,0.0
2004855,gmail,0,0,0,0,0,0,Modeling;Acting,Job opportunities,99.0
1977880,gmail,1,1,0,0,0,0,BusinessDevelopment;BusinessStrategy;Technology;DigitalTransformation;Networking;InternationalBusinessDevelopment;Startups;TechEntrepreneur;International;Entrepreneurship;Partnerships;Innovation,,250.0
2264016,gmail,1,1,1,0,0,0,OnlineRetail;DigitalMarketing;Marketing;TeamBuilding;Ecommerce;Mentorship;EntertainmentIndustry;ArtGalleries;Collaboration;EventPlanning;ArtIndustry;Art,Funding;Job opportunities;Freelance projects,208.0
2241120,gmail,0,0,0,0,1,0,Hiking;Tea;Wine;DogLover;Foodie;Yoga;Reading;Meditation;Travel,Mentorship;New friends in town;Grow my business,125.0
2262069,gmail,0,0,0,0,0,0,Sports,Job opportunities,75.0
1997726,gmail,1,0,0,0,0,0,Technology;ComputerScience;CyberSecurity,Grow my business;Job opportunities;Freelance projects,64.0
2420646,yahoo,1,0,0,0,0,0,SoftwareDevelopment;Agile;StrategicPlanning;ProjectManagement;Management;SoftwareEngineering;OperationsManagement,Job opportunities;Potential investments,99.0
2567861,hotmail,1,0,1,1,1,0,Nonprofit;EconomicDevelopment;Internationalrelations;Volunteering;CommunityOutreach,Mentor others;Funding;Job opportunities,37.0
2598410,gmail,1,0,0,0,0,0,Leadership;SmallBusiness;TechEntrepreneur;Startups;Growth;Business;Entrepreneurship;Mentorship;Collaboration;Marketing;Branding;Innovation,Job opportunities;New friends in town;Ideas & inspiration,30.0
2452918,gmail,1,1,0,0,0,0,SocialServices;Theatre;Children;Christian;Psychotherapy;MusicalTheater;Community;MentalHealth;Dancing;PerformingArts,Ideas & inspiration;Explore a career change;Freelance projects,125.0
2167482,other,0,0,0,0,0,0,Mentorship;ProfessionalDevelopment;Education;Leadership,Freelance projects;Job opportunities;Ideas & inspiration,130.0
2322405,yahoo,0,0,0,0,0,0,PublicHealth;Healthcare,New friends in town;Job opportunities,198.0
2356480,icloud,0,0,0,0,0,0,,Job opportunities,125.0
2530582,gmail,0,0,0,0,0,0,SportsMarketing;Sports,Collaborators & talent to hire;Job opportunities,28.0
2450466,gmail,1,0,0,0,0,0,,,0.0
2543176,gmail,1,0,0,0,0,0,,,28.0
2549798,yahoo,1,1,0,0,1,0,RealEstate;Basketball;Fitness;Health,Ideas & inspiration;Job opportunities;Funding,213.0
2201757,other,1,1,0,0,0,0,Engineering;Environment;Sports;Soccer;RenewableEnergy;SolarEnergy;Sustainability,Job opportunities;New friends in town;Ideas & inspiration,226.0
2315485,gmail,1,1,0,0,0,0,Technology;Innovation;Healthcare;Research,Mentorship;Job opportunities,233.0
2074882,gmail,1,0,0,0,0,0,,Job opportunities,0.0
2495126,hotmail,0,0,0,0,0,0,Marketing;SocialMediaMarketing,Grow my business,244.0
2293572,hotmail,1,0,0,0,0,0,InternationalBusinessDevelopment;SalesManagement;BusinessDevelopment,New friends in town;Ideas & inspiration;Job opportunities,133.0
2331654,gmail,1,0,0,0,0,0,MechanicalEngineering;AutomotiveIndustry;Engineering;Manufacturing;TechnicalSupport;Cars;Technology;GameDesign,,
2225751,other,1,0,0,0,0,0,Partnerships;Business;ConnectPeople;Entrepreneurship;Marketing;NetworkMarketing,Hire freelancers;Grow my business,247.0
1974059,hotmail,1,1,0,0,0,0,Finance;InternationalBusinessDevelopment;BusinessStrategy;OrganizationalPlanning;Business;FinancialAnalysis;Leadership;FinancialPlanning;Entrepreneurship;ChangeManagement,Freelance projects;Explore a career change;Job opportunities,250.0
2043091,gmail,1,0,0,0,0,0,Technology;Fashion;Weave,,
2329854,gmail,1,0,0,0,0,0,TravelIndustry;Acting;Film;Television;Dancing;Theatre;Entertainment,Job opportunities;Mentorship,139.0
